res[147]	8500001	8525000
res[148]	8525001	8550000
res[149]	8550001	8575000
res[150]	8575001	8600000
res[151]	8600001	8625000
res[152]	8625001	8650000
res[153]	8650001	8675000
res[154]	8675001	8700000
res[155]	8700001	8725000
res[156]	8725001	8750000
res[157]	8750001	8775000
res[158]	8775001	8800000
res[159]	8800001	8825000
res[160]	8825001	8850000
res[161]	8850001	8875000
res[162]	8875001	8900000
res[163]	8900001	8925000
res[164]	8925001	8950000
res[165]	8950001	8975000
res[166]	8975001	9000000
res[167]	9000001	9025000
res[168]	9025001	9050000
res[169]	9050001	9075000
res[170]	9075001	9100000
res[171]	9100001	9125000
res[172]	9125001	9150000
res[173]	9150001	9175000
res[174]	9175001	9200000
res[175]	9200001	9225000
res[176]	9225001	9250000
res[177]	9250001	9275000
res[178]	9275001	9300000
res[179]	9300001	9325000
res[180]	9325001	9350000
res[181]	9350001	9375000
res[182]	9375001	9400000
res[183]	9400001	9425000
res[184]	9425001	9450000
res[185]	9450001	9475000
res[186]	9475001	9500000
res[187]	9500001	9525000
res[188]	9525001	9550000
res[189]	9550001	9575000
res[190]	9575001	9600000
sigma2	9600001	9625000
wt.pred[1]	9625001	9650000
wt.pred[2]	9650001	9675000
wt.pred[3]	9675001	9700000
wt.pred[4]	9700001	9725000
wt.pred[5]	9725001	9750000
wt.pred[6]	9750001	9775000
wt.pred[7]	9775001	9800000
wt.pred[8]	9800001	9825000
wt.pred[9]	9825001	9850000
wt.pred[10]	9850001	9875000
wt.pred[11]	9875001	9900000
wt.pred[12]	9900001	9925000
wt.pred[13]	9925001	9950000
wt.pred[14]	9950001	9975000
wt.pred[15]	9975001	10000000
wt.pred[16]	10000001	10025000
wt.pred[17]	10025001	10050000
wt.pred[18]	10050001	10075000
wt.pred[19]	10075001	10100000
wt.pred[20]	10100001	10125000
wt.pred[21]	10125001	10150000
wt.pred[22]	10150001	10175000
wt.pred[23]	10175001	10200000
wt.pred[24]	10200001	10225000
wt.pred[25]	10225001	10250000
wt.pred[26]	10250001	10275000
wt.pred[27]	10275001	10300000
wt.pred[28]	10300001	10325000
wt.pred[29]	10325001	10350000
wt.pred[30]	10350001	10375000
wt.pred[31]	10375001	10400000
wt.pred[32]	10400001	10425000
wt.pred[33]	10425001	10450000
wt.pred[34]	10450001	10475000
wt.pred[35]	10475001	10500000
wt.pred[36]	10500001	10525000
wt.pred[37]	10525001	10550000
wt.pred[38]	10550001	10575000
wt.pred[39]	10575001	10600000
